FilterItLogS,Lipinski,RNCG,SIC0,RPCG,ATS0Z,JGI5,AETA_eta,measured log(solubility:mol/L)
-0.8928958885504639,1,0.6266288660787194,0.2539707371322467,0.3356780032693336,294,0.0,0.9527583304758968,-0.7
-4.776047009387291,1,0.0947855190380227,0.2084331247347669,0.0977863647026131,552,0.0162037037037037,0.5406175804190662,-6.96
-0.8182970716395099,1,0.7055655746121532,0.2721799490905406,0.3809424341774804,256,0.0,0.921930949027072,0.15
-1.355510951241084,1,0.2231226257680803,0.2138199372254135,0.1017047918709227,192,0.0,0.8865008384955377,-3.18
-0.83575707163951,1,0.6667449896917566,0.2721799490905406,0.3535735604000385,256,0.0,0.8240299142857502,-0.47
-2.652002200549686,1,0.1447026373220146,0.1894485821789581,0.0657353434093941,306,0.037037037037037,1.051091799566792,-5.08
-3.374683142236925,1,0.1178307524238321,0.2272977056294367,0.1208435302390538,406,0.0208333333333333,0.4788262001908549,-3.77
-1.793666112453348,1,0.1893606834370442,0.2039115135379551,0.0860349334722022,230,0.0,0.9497824229270536,-3.74
-1.266695888550464,1,0.611853477327429,0.2539707371322467,0.324464851227262,294,0.0,0.8912693244902699,-1.11
-4.776047009387291,1,0.0949636829194482,0.2084331247347669,0.0973934683734579,552,0.0173611111111111,0.5439946919601807,-5.84
-1.537746293467495,1,0.6778551708034818,0.3179455553999495,0.3913519429860102,324,0.0,0.4329929562175021,-0.62
-0.3986061027898509,1,0.7320747417140312,0.2966396176163633,0.3882069297939438,218,0.0,0.7421671995226284,0.1
-0.908933202819753,1,0.2636462680271478,0.2266982160150638,0.1230422887668572,154,0.0,0.8080127018922193,-2.55
-0.9125627810523284,1,0.3678224039639666,0.2561521449303205,0.1967206906513688,152,0.0,0.5574940874841756,-2.33
-2.494347345680769,1,0.2660256556944799,0.3788573220538973,0.1929066251732328,454,0.0208333333333333,0.401832715612609,-0.12
-0.7800503492862519,1,0.806814958623742,0.2995481027607745,0.1279649153323915,254,0.0,0.7267581508782195,0.11
-2.414367207728932,1,0.5938433980557437,0.2910563814844883,0.3426583989387089,432,0.0208333333333333,0.4112785105271543,-2.28
-0.61038594980076,1,0.5,0.4510762136412372,0.3919595960068717,292,0.0,0.5873409818591872,-0.62
-2.53298416866862,1,0.4966396010485495,0.2190038024377395,0.2656407478152635,408,0.0222222222222222,1.039452254594604,-2.74
-3.006361383441806,1,0.4736863074175835,0.2304353231482173,0.2042007614318022,406,0.0222222222222222,0.928655858026776,-2.58
-2.114547813874047,1,0.5324704505000045,0.2284067944444295,0.2848058196763101,370,0.0277777777777777,0.9940156159320708,-2.09
-2.587463257069624,1,0.5172145667691995,0.2420092577908282,0.2229652972856045,368,0.0277777777777777,0.8749987718837257,-2.05
-0.83575707163951,1,0.6795633565479863,0.2721799490905406,0.3634821550241936,256,0.0,0.8214574334318905,-0.29
-1.306670349286252,1,0.7145114903739487,0.2995481027607745,0.3079927445879834,254,0.0,0.6675612236555621,-0.19
-1.586094091677891,1,0.4452791413032653,0.3148974294721927,0.1905586698939339,426,0.0180555555555555,0.4707067417445187,-0.7
0.0466284270463995,1,0.833835955215961,0.3315855815233053,0.4456429997164446,180,0.0,0.6480149892165659,0.43
-0.8213004573143579,1,0.5410630549966187,0.4251933749127961,0.3336145093646136,264,0.0,0.5218283694300313,1.07
-3.361384423339641,1,0.4377285869972322,0.2043036956747015,0.2341306431153815,484,0.0158730158730158,1.118851598489975,-2.94
-1.249235888550464,1,0.6215543622312222,0.2539707371322467,0.3293746965412172,294,0.0,0.9886352808253656,-0.5
-0.875435888550464,1,0.6368388769860478,0.2539707371322467,0.3411492231880461,294,0.0,1.053797491527302,-0.62
-1.347154368801621,1,0.6450606145211832,0.2748250104532309,0.2900335242410511,292,0.0,0.8930346280147068,-0.72
-2.207932278361068,1,0.1673931632528679,0.1959829226247291,0.0694567075936343,268,0.0,1.1200388228653,-4.23
-3.185244527480251,1,0.3602933237408885,0.5447784053454194,0.3773280765782913,974,0.0472222222222222,0.4834046274906008,-3.2
-2.590197482151151,1,0.6956083037558123,0.4697142679211166,0.4014065227178709,862,0.0,0.4581513757109409,-1.25
-2.095777084706216,1,0.6582559351626825,0.2910563814844883,0.3798157236996657,362,0.0,0.5491415093285246,-1.38
-2.277339294370529,1,0.5781238559192324,0.3066199320064434,0.1842489602034638,310,0.0,0.5014547377585009,0.36
-4.942565986107159,1,0.1327286375611698,0.2964905527401483,0.1035886902116224,1018,0.0328282828282828,0.5208954152828902,-6.39
-2.590197482151151,1,0.7218766437904729,0.4697142679211166,0.4166108381841827,862,0.0,0.4556591697876003,-1.34
-2.095777084706216,1,0.6577345216219558,0.2910563814844883,0.3795227162451894,362,0.0,0.5433020956727984,-1.4
-2.277339294370529,1,0.5756180261663633,0.3066199320064434,0.1836073311568572,310,0.0,0.4914091246757911,0.38
-4.634804247833502,1,0.1789487476912773,0.2802489264434521,0.1322628780390485,1094,0.0235628019323671,0.7806532548496625,-5.071
-2.510171518037474,1,0.7071250279363731,0.3858911107998991,0.1706119499988583,612,0.03125,0.4443735313403497,-2.78
-4.169437723114048,1,0.138806925261186,0.2707093930310581,0.1061748876910711,730,0.025,0.4663021760929608,-4.88
-1.793472685139788,1,0.7112258700816869,0.4362537855285537,0.4104172495224471,574,0.0,0.3862195392343444,-0.7
-1.292750429752783,1,0.612223623051183,0.5529201095237967,0.1956599245629304,450,0.0,0.4496130043828591,-0.29
-3.843037522559149,1,0.1873384178924743,0.2997901917861386,0.1384005673370243,1018,0.0246338383838383,0.704861425330173,-4.47
-1.675207038575199,1,0.5917521287486586,0.2398021753972368,0.3199910591534993,332,0.0,1.053835476937482,-0.85
-1.692667038575199,1,0.5734909673348976,0.2398021753972368,0.3069834010854732,332,0.0185185185185185,0.94840122341017,-1.47
-5.81676757654515,1,0.1680875090042656,0.2570059974321865,0.1242352591987021,1208,0.0227888888888888,0.8821012380382514,-6.301
-1.266695888550464,1,0.6218540801183579,0.2539707371322467,0.3328714857445551,294,0.0,0.8911160612608235,-0.8
-1.738414368801621,1,0.6345337902467393,0.2748250104532309,0.2797136195225541,292,0.0,0.7474724980484305,-0.83
-5.423480725510853,1,0.1715526645141766,0.2640696075363272,0.1267963923566889,1170,0.0232539682539682,0.8497423984782405,-5.886
-1.431998410308724,1,0.3281036344542647,0.2386085007312413,0.12647230917306,226,0.0,0.6412565845873187,-1.99
-1.004238928033183,1,0.3025217022903986,0.2350451878756692,0.1683960130164125,190,0.0,0.656723530739059,-2.73
-0.4619570716395099,1,0.6852853914600048,0.2721799490905406,0.3668162071747636,256,0.0,0.8857116995453608,-0.18
-0.9328703492862518,1,0.7191697734620711,0.2995481027607745,0.3163579732262028,254,0.0,0.7220156464537476,-0.12
-1.266695888550464,1,0.6125421874137876,0.2539707371322467,0.3245899399616177,294,0.0,0.8952932837291993,-0.72
-1.266695888550464,1,0.6125421874137876,0.2539707371322467,0.3245899399616177,294,0.0,0.8952932837291993,-0.71
-1.364614368801621,1,0.6349775662197266,0.2748250104532309,0.2798943206101894,292,0.0,0.804282756878206,-0.67
-2.097087813874047,1,0.547292113660097,0.2284067944444295,0.2957273637158223,370,0.0138888888888888,1.092110522396831,-1.6
-1.675207038575199,1,0.5915263604723827,0.2398021753972368,0.3196290303813377,332,0.0,1.045304733015633,-0.98
-1.249235888550464,1,0.6436958022191178,0.2539707371322467,0.3478086818208356,294,0.0,0.9903313169088908,-0.36
-0.83575707163951,1,0.6670009807654028,0.2721799490905406,0.3534478298352257,256,0.0,0.8234088479375017,-0.51
-7.000855007875503,0,0.0788797370031133,0.1894223157421229,0.0817708510582568,772,0.0240333333333333,0.714596956777199,-7.92
-2.652002200549686,1,0.1448569748197316,0.1894485821789581,0.0664100278641073,306,0.0185185185185185,1.059638718225435,-5.16
-2.877092310839793,1,0.5669595430554647,0.2930465894326879,0.2606788591526695,382,0.0625,0.4843089235217453,-2.42
-1.793666112453348,1,0.1889076125201962,0.2039115135379551,0.0869131227217914,230,0.0,0.9550981083873864,-3.68
-1.537746293467495,1,0.6773215374468229,0.3179455553999495,0.3908163629036553,324,0.0,0.4287559527782437,-0.68
-2.114547813874047,1,0.5321139734625049,0.2284067944444295,0.2848347528612208,370,0.0277777777777777,0.9989942450655992,-1.98
-6.209403165874042,1,0.1647595764989643,0.2505213501954415,0.1217755490165429,1246,0.0223420479302832,0.9131152749088224,-6.523
-0.83575707163951,1,0.679319819632328,0.2721799490905406,0.3636219979518837,256,0.0,0.8247111334654676,-0.24
-1.306670349286252,1,0.7194839362989621,0.2995481027607745,0.3165144476073425,254,0.0,0.6687144112501243,-0.28
-5.029506244256361,1,0.175164375210666,0.2717883404932301,0.1294658457149596,1132,0.0225810185185185,0.8159528078263959,-4.678
-4.239330839610031,1,0.1830588983009402,0.2895482359815839,0.1352984765113525,1056,0.0240864197530864,0.7437644836784678,-4.907
-4.942565986107159,1,0.1433101589846139,0.2964905527401483,0.1085096229369343,1018,0.0361111111111111,0.5099805805751843,-6.56
-2.064274491012542,1,0.740877080324995,0.4362537855285537,0.4274801158711385,1510,0.0,0.4503420399345582,-1.09
-3.025339379823798,1,0.1646485242713004,0.3293393139293539,0.1795418533610926,1484,0.0,0.5374473377235293,-3.19
-2.510171518037474,1,0.7118918915893074,0.3858911107998991,0.1697629772818981,612,0.0590277777777777,0.4409987713427573,-2.78
-1.793472685139788,1,0.7159332888435369,0.4362537855285537,0.4130881159098169,574,0.0,0.3843123095993549,-0.7
-2.753280793417724,1,0.22350667499071,0.3293393139293539,0.1691988399733294,548,0.0,0.4662361993411923,-3.08
-2.921459557103468,1,0.1312823417649482,0.2243071347541535,0.1340152475735792,336,0.0590277777777777,0.5898534501471175,-3.11
-1.692667038575199,1,0.573350025094841,0.2398021753972368,0.3069164643162152,332,0.0277777777777777,0.949789255675842,-1.4
-2.165038744979885,1,0.567521049410725,0.2563824720059591,0.2506833626252266,330,0.0277777777777777,0.8154105617156617,-1.3
-3.207794118212919,1,0.3642859634978699,0.2495112497836532,0.2102628258346647,578,0.0223765432098765,0.7803757308463899,-2.59
-0.756072200558386,1,0.6544865329079852,0.4602621146850025,0.3777233894420183,298,0.0,0.2930062991964152,1.02
-2.968502394121514,1,0.1156098442198474,0.2137135814081428,0.1225388073487664,374,0.0787037037037037,0.6988262662837309,-3.77
-2.246537239218853,1,0.3491156738852882,0.4249662171674903,0.178189598754271,518,0.0254629629629629,0.396223891651811,-1.11
-0.8928958885504639,1,0.6270890606397844,0.2539707371322467,0.3354244191861159,294,0.0,0.9466021470186966,-0.8
-1.364614368801621,1,0.637515098591351,0.2748250104532309,0.2753778305408354,292,0.0,0.8009120900830796,-0.74
-3.931831649210435,1,0.096085736465682,0.2150896787446935,0.0971795977758754,480,0.0277777777777777,0.4938481803090988,-4.62
-1.266695888550464,1,0.612262873064004,0.2539707371322467,0.3244329816133888,294,0.0,0.8902449132508597,-1.14
-2.494347345680769,1,0.2605848858572321,0.3788573220538973,0.1891834815674618,454,0.0208333333333333,0.4094002007785353,-0.466
-2.185487069585608,1,0.2762125756015278,0.4063781497623218,0.2277507566915237,586,0.0442708333333333,0.4834834675445726,-2.692
-0.8594803492862518,1,0.6091465574798365,0.2995481027607745,0.3227914617148763,254,0.0,0.5835860603252135,-0.15
-2.816750206881149,1,0.1620077392757728,0.3199460293301641,0.1917504809454989,702,0.0472222222222222,0.9072826411786798,-2.253
-2.847115614574812,1,0.1574576478228724,0.3046475243956619,0.1863715122874982,740,0.0551470588235294,0.9993980008410792,-2.593
-2.456218316120245,1,0.1575050239303123,0.3535406625215835,0.1864283343898794,662,0.0248015873015873,0.7000721977294239,-2.077
-2.400795550226759,1,0.1688121042487659,0.3229970667749929,0.1998101782120942,666,0.0787037037037037,1.000809402301817,-2.766
-1.508072832728271,1,0.1932850701822333,0.4267834774775182,0.2287453798374114,514,0.0,0.6635766423028227,-1.742
-2.456536625930476,1,0.6059495626562461,0.2672297156616445,0.3496349165263905,436,0.0208333333333333,0.655110209039326,-1.99
-6.688797245792665,0,0.077538828722553,0.1917002779656824,0.0792243863482686,736,0.0282738095238095,0.7008543815124011,-7.01
-2.394962661802205,1,0.1678413462670263,0.3592762901800849,0.1986550687363247,626,0.0293209876543209,0.7463650564571582,-1.614
-2.428524214978162,1,0.1629628004805312,0.3379033356379088,0.192887571485969,664,0.0347222222222222,0.8441819754551895,-1.708
-1.985742307142553,1,0.1735691151074379,0.385111641700118,0.205427310961332,588,0.0208333333333333,0.6810072794371604,-1.16
-3.365289124362623,1,0.1477941460867903,0.3350836479198553,0.175127543295205,770,0.0225694444444444,0.650271796193835,-2.369
-3.180054046202029,1,0.1632026179246183,0.3070203159882776,0.1931573691188475,704,0.0472222222222222,0.9902879196572444,-2.658
-2.367485352206908,1,0.1740515881565774,0.3418776106000334,0.2060046134012974,628,0.0708333333333333,0.90142682557973,-2.148
-3.30748232333942,1,0.1568660393947751,0.3413328137153022,0.1858699429342679,734,0.0285493827160493,0.6852846238825374,-2.322
-1.557362519469581,1,0.2400700499718668,0.6105285271744351,0.2510193532052423,454,0.0,0.3668569435275643,-1.077
-2.194275933920694,1,0.5254604398533248,0.3580911800209697,0.3036502767233897,444,0.0208333333333333,0.3963904103414938,-2.54
-1.921360053268767,1,0.1862058117751947,0.3922416168642852,0.2203749297425899,552,0.0393518518518518,0.7333931712070808,-1.228
-6.152507296609523,0,0.0796228653742804,0.1949443613783868,0.0816891620956199,698,0.0222800925925925,0.6135168672761661,-6.59
-1.393566751529678,1,0.3326616118810416,0.4372498057655702,0.3006377167601389,398,0.0,0.4410398285871371,-1.458
-3.006361383441806,1,0.4718237804038442,0.2304353231482173,0.2084448125608199,406,0.0092592592592592,0.9287655825800004,-2.58
-5.406354497849829,1,0.3793257988525435,0.2302227102387761,0.1488283755796228,710,0.0268719806763285,0.5598920968854424,-6.2
-2.194275933920694,1,0.5524072974149383,0.3580911800209697,0.318750279268101,444,0.0208333333333333,0.3933329383576452,-2.16
-2.246537239218853,1,0.3492987205030024,0.4249662171674903,0.1690841356159045,518,0.0243055555555555,0.3911242761927704,-1.139
-6.152507296609523,0,0.0796196994432102,0.1949443613783868,0.0817143020297535,698,0.0268719806763285,0.6108399261674249,-6.57
-6.688797245792665,0,0.0775342804729811,0.1917002779656824,0.0792047951935695,736,0.0272633744855967,0.7000569039962612,-7.02
-2.246537239218853,1,0.3495004759228753,0.4249662171674903,0.1701588407356016,518,0.0243055555555555,0.3909611924241986,-0.91
-2.494347345680769,1,0.260395738871858,0.3788573220538973,0.1890151898553862,454,0.0208333333333333,0.4031724616661477,-0.854
-2.194275933920694,1,0.5156549312826114,0.3580911800209697,0.2990057962639896,444,0.0208333333333333,0.396054134628423,-2.42
-5.317801426583079,1,0.0921124717084104,0.2031411975791201,0.0940787088445808,590,0.024074074074074,0.6509494610237961,-6.57
-3.814541605407488,1,0.4886049450206315,0.2547379046905644,0.2827162319757671,578,0.0196759259259259,0.4911542164908506,-4.73
-4.776047009387291,1,0.0950348771420412,0.2084331247347669,0.0980444042444039,552,0.0196759259259259,0.5566557492347751,-5.89
-4.106559572810953,0,0.1766295180157244,0.3384682849492893,0.1580474670792814,2198,0.0122549019607843,0.8340791380161412,-6.237
-3.699454447047865,1,0.1218688594384761,0.222905136009398,0.124986461710059,442,0.0,0.5486415311159254,-4.63
-3.22987012662429,1,0.1215261661742287,0.2246568136113272,0.1253372016355285,440,0.0,0.4703570185219675,-3.96
-0.9113698624071436,1,0.2629615351274834,0.4681289526146632,0.2996161951191508,876,0.0,0.7703036685466245,0.54
0.3208631537765057,1,0.5729703730187962,0.5229596049593027,0.3311398255498235,190,0.0,0.3744033563555194,1.58
-1.99573941173124,1,0.3790169038454361,0.3491646673058536,0.2563805554233918,410,0.0236111111111111,0.4367373202131894,-1.33
-0.8836993393282091,1,0.1989879304165551,0.5259030199476817,0.1765630462287565,1050,0.0408333333333333,0.6127832947550004,-2.36
-0.1050189455064107,1,1.0,0.5644754678724236,0.295556674716458,124,0.0,0.2061062977309346,0.26
-1.92681146475785,1,0.5046537126523355,0.3092219987250089,0.2729617848177258,360,0.0625,0.4278535791384993,-1.28
-3.248600618292964,1,0.2313876335090657,0.3526310464258353,0.1444380884947439,1078,0.0336590038314176,0.7374121972531067,-3.59
-4.011857651918642,1,0.3482643991817427,0.2634215355330259,0.099677659512261,526,0.0111111111111111,0.4451798549491805,-3.67
-0.0866281793474191,1,0.7044232911917763,0.4685463540765222,0.3344051428761337,176,0.0,0.2398471122103029,0.57
-0.2134402302505839,1,0.6856296104694293,0.516078542239789,0.3214094159283225,160,0.0,0.2039286187388684,0.15
-1.472358863853532,1,0.2784187975344851,0.4056838710822129,0.1328954339509867,430,0.0,0.3625038144905982,-2.12
-4.061784409951408,1,0.2326756863260978,0.2305508189861411,0.1206433880960991,900,0.0334946236559139,1.311767799421972,-3.48
-4.366351025239022,1,0.2521077883207155,0.2892355554020574,0.1685727100623453,990,0.0268199233716475,0.916966345660458,-3.26
-2.552498651623018,1,0.1877261987748616,0.2326836389366617,0.1006957188047618,1104,0.0331502525252525,1.376720750274554,-3.85
-5.391961277265739,0,0.1313913606825776,0.3247004538871336,0.1999528209817508,2174,0.0460416666666666,1.508224894372931,-6.307
0.0103144252160455,1,0.1747001011692075,0.478107685767801,0.1605201234856549,538,0.0387301587301587,0.490648430292835,-1.6
-1.700154208137768,1,0.3705010201182052,0.3714698979969298,0.1264041979145587,802,0.0138888888888888,0.6933175861716188,-0.83
-1.739429504408073,1,0.2515592104450293,0.4820243404889351,0.2103929094667801,444,0.0,0.3841999453809531,-2.266
-0.6226834675724673,1,0.173865476884961,0.5350950905814503,0.2057221524680213,500,0.0,0.3895554720483665,-1.25
-0.4615851925521903,0,0.1079939764911984,0.4148683683592505,0.0960328788071563,1002,0.0272435897435897,0.7082137618087049,-1.99
-1.619730137895786,1,0.2208842452528971,0.2845478281060806,0.147112267883991,636,0.0578703703703703,0.6980663658155281,-3.364
-3.504136584777518,1,0.2371361648613448,0.3148385388207913,0.1527181937407025,842,0.036574074074074,0.8155110810137709,-3.04
2.138833535268072,0,0.0861838692761109,0.2714151481516333,0.0461720621486034,1500,0.0261994949494949,1.09902832597502,-0.77
-2.575956396700409,1,0.2803568936942773,0.309456383127429,0.2813719089414662,638,0.0422979797979798,0.6644203400369082,-2.36
-2.144891164071779,1,0.2633786621982282,0.292681799316134,0.208840491588403,696,0.028179012345679,0.7325686541302838,-0.364
-0.553266660919497,1,0.5282482815329421,0.55583362792012,0.252666956138412,466,0.0,0.3927130841885118,-0.36
-5.457260390387368,1,0.2323935661968577,0.2331775331655262,0.0743121046814257,854,0.0340277777777777,0.7636792566210027,-5.47
-0.2420582882400452,1,0.3789640989464331,0.4581460078048338,0.2467713087591764,272,0.0,0.2876980958347979,0.522
-3.180054046202029,1,0.1632026179246184,0.3070203159882776,0.1931573691188474,704,0.0472222222222222,0.9902879196572444,-2.468
-1.673196330705577,1,0.2741935727951679,0.3245888471413928,0.2054823691749756,620,0.0282936507936507,0.626088055916455,-0.624
-3.314748001122422,1,0.307146412001125,0.2947866563924141,0.1309984666937558,782,0.0199884259259259,0.7097979190470292,-2.596
-4.178778802271463,1,0.2666058013606953,0.2150555425583726,0.1383425851407696,838,0.0347222222222222,1.378969039509207,-3.69
-3.501307414406897,1,0.3068568605175654,0.2052459260896787,0.1642668708753077,842,0.0347222222222222,1.525941386401814,-4.402
-2.376006625930476,1,0.5797335930294769,0.2672297156616445,0.1381748089836896,436,0.0416666666666666,0.5295930189833199,-3.13
-1.189303420893227,1,0.6044660775237294,0.3403508251315999,0.2368203952647502,272,0.0,0.3224584891839295,-0.41
-3.455880681573642,1,0.1971103490275953,0.3631479786260851,0.1496659152604624,1754,0.0272222222222222,0.9805865339219134,-4.432
-1.701736293467495,1,0.6938979238553065,0.3179455553999495,0.1653248172183364,324,0.0625,0.3768113545555462,-1.85
-4.232376159766473,1,0.0981326272997523,0.2137135814081428,0.1012391778878548,514,0.0111111111111111,0.462117492509648,-6.35
-4.03808472318568,1,0.2817374504825654,0.2793200880747561,0.1894242050892944,640,0.024074074074074,0.4958420952460387,-5.19
-1.876755057809144,1,0.2722673054556553,0.3202493744030662,0.258670822872022,570,0.02375,0.5927396670872029,0.715
-2.982736720324265,1,0.1872862190609976,0.2915910804261086,0.1409396582144788,920,0.0376681286549707,0.9133123027048076,-3.538
-5.755612411009769,0,0.2740397689139433,0.2571905950802412,0.1595406420182906,1292,0.0305555555555555,0.899243098779334,-5.931
-3.133234048135712,1,0.258591364076609,0.3148385388207913,0.1785962391735421,650,0.036574074074074,0.7240896041849918,-2.084
-3.621884537948086,1,0.2486417767892479,0.3394599760991433,0.1603471441779724,836,0.0405092592592592,0.7165963466978956,-3.85
-3.353825597522968,1,0.287589356231759,0.3799390497821361,0.1951827546969254,1130,0.0306712962962963,0.7875207954687998,-1.716
-3.496392828076545,1,0.187349518553032,0.288990632009699,0.1065771237835508,540,0.0180555555555555,0.4151461674593211,-4.45
-0.7666246439405469,1,0.2249096708246246,0.3717655015172633,0.290974099858691,860,0.0303030303030303,0.7486308289505578,0.651
-3.661003666696968,1,0.3002631233102422,0.3920305028100787,0.2837121776811592,1160,0.0219017094017094,0.596165648017921,-4.37
-2.33234469704157,1,0.1796287469164128,0.3645415835808113,0.2125982783201808,590,0.0590277777777777,0.7999787781982081,-2.4
-4.685466952937578,1,0.1470013660594115,0.4017284762910666,0.1669080340004183,1712,0.0383454106280193,0.822711390322157,-3.59
-4.695777234766082,1,0.1721274719566008,0.3711974984483528,0.1987580121166718,1130,0.0483024691358024,0.9266168980099212,-5.53
-3.884484427160828,1,0.1854839231652636,0.2722721583152493,0.163377828548762,1424,0.028497150997151,1.182688246595626,-4.71
-4.479541126346632,1,0.2893188912491998,0.3345549143246322,0.2302525978724645,3400,0.027281746031746,0.564391714666261,-4.21
-3.204080153784406,1,0.1960087977161983,0.3154027243171242,0.1789598842409042,910,0.0295337301587301,0.7326321832349535,-4.883
-3.80977162564847,1,0.1792072107310085,0.325468751361944,0.1390144783099123,1826,0.0274884259259259,1.072146513441021,-4.2
-1.519528125125393,1,0.5077912247654761,0.3403508251315999,0.254918064639622,322,0.0625,0.3214851596812143,-1.19
-1.182034944233226,1,0.39770883991128,0.3858911107998991,0.2699932243278931,372,0.0625,0.384341773906247,-0.96
-1.364304252980212,1,0.1666666666666667,0.2789429456511299,0.1666666666666667,222,0.0,0.2777777777777778,-1.64
-2.874118949194879,1,0.3797501153192795,0.2543638156235023,0.2092841037351359,544,0.011574074074074,0.5077525673407499,-2.55
-2.687974282519597,1,0.188215027767127,0.3567265761093988,0.2097916005535707,832,0.02625,0.564144171552506,-2.81
-5.354963534134187,1,0.0885195773510694,0.2014106951529819,0.0899738409499349,624,0.0251909722222222,0.5641799799148262,-6.68
-6.446629430587615,0,0.0817349545242954,0.190886800584993,0.0843248173305743,732,0.0144230769230769,0.5733154344352331,-8.699
-6.446629430587615,0,0.0818724299620131,0.190886800584993,0.0844963568499548,732,0.0258641975308642,0.5727002480471606,-8.23
-5.354963534134187,1,0.08840797861393,0.2014106951529819,0.0907655351056193,624,0.0278125,0.5594501163578314,-8.04
-6.446629430587615,0,0.081843882724774,0.190886800584993,0.0836242707013812,732,0.0175925925925926,0.5795447071653237,-7.8
-6.446629430587615,0,0.0818730189037318,0.190886800584993,0.0836530601709861,732,0.0181730769230769,0.5722879968507456,-8.0
-6.446629430587615,0,0.0817358540443095,0.190886800584993,0.084353483893476,732,0.0247685185185185,0.5674450136966546,-8.49
-7.274652131322883,0,0.0809106679255764,0.1841128694410983,0.08347890358148,804,0.0198948948948949,0.617275825062188,-9.018
-1.905416877309766,1,0.3541149051999237,0.3408131113968053,0.2585529466679396,512,0.0376984126984127,0.5270294455246815,-2.616
-2.829451991582596,1,0.2996631538351807,0.2695528851729821,0.1668017768377053,644,0.0225694444444444,0.5284510203578304,-2.85
-1.652191822365822,1,0.4135684620220493,0.350157791839107,0.2129958285722426,306,0.0625,0.2974311675912315,-1.0
-3.348507465499202,1,0.3342924145324377,0.2609445436038969,0.2229878856187113,542,0.011574074074074,0.4394288817930506,-3.12
-2.180540890734355,1,0.4330233959611612,0.4135200051928959,0.1699098807369202,562,0.0,0.440903358606851,-1.5
-1.882297781378852,1,0.3999931788268276,0.4020163673160596,0.2981453088920528,368,0.0,0.3693796801962923,-0.78
-2.106628780862065,1,0.5357303593615352,0.4135200051928959,0.2192275029845312,370,0.0,0.3518228143232919,-1.16
-2.619390793417724,1,0.2662361020221473,0.3293393139293539,0.1371236250511734,548,0.0625,0.463189593697597,-2.39
-2.504427216735423,1,0.2119031133638727,0.3854275064423053,0.530479223137889,500,0.0625,0.4864269648755646,-2.51
-1.667833922050334,1,0.2781213439525,0.3579776942245339,0.2467080576270796,460,0.0287698412698412,0.4687114436234276,-0.95
-4.582358433809272,1,0.1532732653356349,0.2290041109621078,0.1043244604769333,1474,0.0350684931506849,1.624258413926866,-4.71
-4.209226444577379,1,0.0828176856262502,0.2080145976765095,0.0832325051728016,518,0.0180555555555555,0.5337865326405588,-4.62
-3.384314447047865,1,0.0994975852050603,0.222905136009398,0.1006143879872558,442,0.0173611111111111,0.4118672830686823,-4.345
-5.70820771624587,1,0.2277287389867506,0.2495112497836532,0.0826781192864592,758,0.0236111111111111,0.5092118407069669,-5.4
-1.906195607248686,1,0.528313435157089,0.2314252028779518,0.2832815983844185,442,0.0,1.271253186561391,-2.32
-3.11182505890349,1,0.2403257395970015,0.3719130028712083,0.2543997283820787,1788,0.0319444444444444,0.9023158999033964,-2.523
-8.582342265507409,0,0.1925362147297724,0.2369718865736799,0.1304955837978431,2584,0.0300925925925925,0.8394138013083505,-4.445
-2.478313352247709,1,0.1877259404007975,0.3696025301680662,0.1915573627391138,1446,0.0,0.4236309604246971,-2.55
-1.714583554173917,1,0.6030679280770066,0.8277293767706428,0.4106571558499997,1552,0.0,0.8156093439088693,-0.89
-2.003197444955271,1,0.3880599205467065,0.8277293767706428,0.6771060682462109,1840,0.0,0.9655563189614818,-1.54
-1.459196529827769,1,0.6263110616947762,0.4329316468984661,0.2580826615072736,1302,0.0,0.8927679668311751,-1.09
-1.030790583239746,1,0.9192729726319891,0.5904362833084089,0.3333333333333334,1264,0.0,0.816496580927726,-0.79
-4.345056503644125,1,0.334105237493297,0.5024051678580502,0.3001715953737893,2772,0.0281862745098039,0.8092676571289844,-6.09
-5.289736101795606,1,0.2800496245770903,0.2967561934328374,0.2113821948282494,3270,0.0273692810457516,0.9136255803609462,-4.93
-3.308410736586619,1,0.5990540760620222,0.5045984773991835,0.3474275664514767,2818,0.0295138888888888,0.5931179173635134,-3.33
-2.838154217518803,1,0.2987771443210594,0.4043346616529444,0.2166540975125724,1804,0.0299145299145299,0.5579547883441338,-3.127
-4.243078687237859,1,0.1891952721883962,0.3084718163122939,0.2058914138484803,1136,0.0363425925925926,0.9420328743811008,-4.16
-2.774595550226759,1,0.1684351843448941,0.3229970667749929,0.1993572467540074,666,0.0381944444444444,0.9587250273686516,-2.39
-4.494356795774824,1,0.2765759726918145,0.2419440442933694,0.2775834693994905,778,0.0491255144032921,1.105372567905247,-4.24
-5.563389051289497,1,0.2269425122535629,0.2580476149935558,0.1531072251184658,1104,0.0252525252525252,1.046312746013075,-4.19
-3.666625535117526,1,0.1625907501909554,0.3536750359918656,0.1924477515951988,1926,0.0249368686868686,1.085717692809994,-2.647
-2.726825268566013,1,0.3272606763548243,0.2997154164840501,0.239104823196354,588,0.0319444444444444,0.6447423204458481,-3.082
-0.3986061027898509,1,0.7487281778010215,0.2966396176163633,0.4004654894304374,218,0.0,0.7442695684721252,0.47
-1.282733202819753,1,0.2683828014144161,0.2266982160150638,0.1081890671343785,154,0.0,0.738663419223244,-2.57
